Agency code,Site no.,Date,Time,Time Zone Code,,SW Level,SW Level Code
USGS,1117350,12/7/2022,13:00,EST,5.44,1.658112,P
USGS,1117350,12/7/2022,13:15,EST,5.45,1.66116,P
USGS,1117350,12/7/2022,13:30,EST,5.46,1.664208,P
USGS,1117350,12/7/2022,13:45,EST,5.47,1.667256,P
USGS,1117350,12/7/2022,14:00,EST,5.48,1.670304,P
USGS,1117350,12/7/2022,14:15,EST,5.48,1.670304,P
USGS,1117350,12/7/2022,14:30,EST,5.49,1.673352,P
USGS,1117350,12/7/2022,14:45,EST,5.49,1.673352,P
USGS,1117350,12/7/2022,15:00,EST,5.5,1.6764,P
USGS,1117350,12/7/2022,15:15,EST,5.51,1.679448,P
USGS,1117350,12/7/2022,15:30,EST,5.52,1.682496,P
USGS,1117350,12/7/2022,15:45,EST,5.53,1.685544,P
USGS,1117350,12/7/2022,16:00,EST,5.53,1.685544,P
USGS,1117350,12/7/2022,16:15,EST,5.54,1.688592,P
USGS,1117350,12/7/2022,16:30,EST,5.55,1.69164,P
USGS,1117350,12/7/2022,16:45,EST,5.55,1.69164,P
USGS,1117350,12/7/2022,17:00,EST,5.56,1.694688,P
USGS,1117350,12/7/2022,17:15,EST,5.56,1.694688,P
USGS,1117350,12/7/2022,17:30,EST,5.56,1.694688,P
USGS,1117350,12/7/2022,17:45,EST,5.57,1.697736,P
USGS,1117350,12/7/2022,18:00,EST,5.57,1.697736,P
USGS,1117350,12/7/2022,18:15,EST,5.57,1.697736,P
USGS,1117350,12/7/2022,18:30,EST,5.58,1.700784,P
USGS,1117350,12/7/2022,18:45,EST,5.58,1.700784,P
USGS,1117350,12/7/2022,19:00,EST,5.58,1.700784,P
USGS,1117350,12/7/2022,19:15,EST,5.59,1.703832,P
USGS,1117350,12/7/2022,19:30,EST,5.59,1.703832,P
USGS,1117350,12/7/2022,19:45,EST,5.59,1.703832,P
USGS,1117350,12/7/2022,20:00,EST,5.59,1.703832,P
USGS,1117350,12/7/2022,20:15,EST,5.59,1.703832,P
USGS,1117350,12/7/2022,20:30,EST,5.59,1.703832,P
USGS,1117350,12/7/2022,20:45,EST,5.6,1.70688,P
USGS,1117350,12/7/2022,21:00,EST,5.6,1.70688,P
USGS,1117350,12/7/2022,21:15,EST,5.6,1.70688,P
USGS,1117350,12/7/2022,21:30,EST,5.61,1.709928,P
USGS,1117350,12/7/2022,21:45,EST,5.61,1.709928,P
USGS,1117350,12/7/2022,22:00,EST,5.61,1.709928,P
USGS,1117350,12/7/2022,22:15,EST,5.61,1.709928,P
USGS,1117350,12/7/2022,22:30,EST,5.62,1.712976,P
USGS,1117350,12/7/2022,22:45,EST,5.62,1.712976,P
USGS,1117350,12/7/2022,23:00,EST,5.62,1.712976,P
USGS,1117350,12/7/2022,23:15,EST,5.63,1.716024,P
USGS,1117350,12/7/2022,23:30,EST,5.63,1.716024,P
USGS,1117350,12/7/2022,23:45,EST,5.63,1.716024,P
USGS,1117350,12/8/2022,0:00,EST,5.63,1.716024,P
USGS,1117350,12/8/2022,0:15,EST,5.64,1.719072,P
USGS,1117350,12/8/2022,0:30,EST,5.64,1.719072,P
USGS,1117350,12/8/2022,0:45,EST,5.64,1.719072,P
USGS,1117350,12/8/2022,1:00,EST,5.64,1.719072,P
USGS,1117350,12/8/2022,1:15,EST,5.65,1.72212,P
USGS,1117350,12/8/2022,1:30,EST,5.65,1.72212,P
USGS,1117350,12/8/2022,1:45,EST,5.65,1.72212,P
USGS,1117350,12/8/2022,2:00,EST,5.65,1.72212,P
USGS,1117350,12/8/2022,2:15,EST,5.65,1.72212,P
USGS,1117350,12/8/2022,2:30,EST,5.66,1.725168,P
USGS,1117350,12/8/2022,2:45,EST,5.66,1.725168,P
USGS,1117350,12/8/2022,3:00,EST,5.66,1.725168,P
USGS,1117350,12/8/2022,3:15,EST,5.67,1.728216,P
USGS,1117350,12/8/2022,3:30,EST,5.67,1.728216,P
USGS,1117350,12/8/2022,3:45,EST,5.67,1.728216,P
USGS,1117350,12/8/2022,4:00,EST,5.67,1.728216,P
USGS,1117350,12/8/2022,4:15,EST,5.67,1.728216,P
USGS,1117350,12/8/2022,4:30,EST,5.68,1.731264,P
USGS,1117350,12/8/2022,4:45,EST,5.68,1.731264,P
USGS,1117350,12/8/2022,5:00,EST,5.68,1.731264,P
USGS,1117350,12/8/2022,5:15,EST,5.69,1.734312,P
USGS,1117350,12/8/2022,5:30,EST,5.7,1.73736,P
USGS,1117350,12/8/2022,5:45,EST,5.7,1.73736,P
USGS,1117350,12/8/2022,6:00,EST,5.71,1.740408,P
USGS,1117350,12/8/2022,6:15,EST,5.71,1.740408,P
USGS,1117350,12/8/2022,6:30,EST,5.71,1.740408,P
USGS,1117350,12/8/2022,6:45,EST,5.72,1.743456,P
USGS,1117350,12/8/2022,7:00,EST,5.72,1.743456,P
USGS,1117350,12/8/2022,7:15,EST,5.72,1.743456,P
USGS,1117350,12/8/2022,7:30,EST,5.72,1.743456,P
USGS,1117350,12/8/2022,7:45,EST,5.73,1.746504,P
USGS,1117350,12/8/2022,8:00,EST,5.72,1.743456,P
USGS,1117350,12/8/2022,8:15,EST,5.73,1.746504,P
USGS,1117350,12/8/2022,8:30,EST,5.73,1.746504,P
USGS,1117350,12/8/2022,8:45,EST,5.73,1.746504,P
USGS,1117350,12/8/2022,9:00,EST,5.73,1.746504,P
USGS,1117350,12/8/2022,9:15,EST,5.73,1.746504,P
USGS,1117350,12/8/2022,9:30,EST,5.74,1.749552,P
USGS,1117350,12/8/2022,9:45,EST,5.74,1.749552,P
USGS,1117350,12/8/2022,10:00,EST,5.74,1.749552,P
USGS,1117350,12/8/2022,10:15,EST,5.74,1.749552,P
USGS,1117350,12/8/2022,10:30,EST,5.75,1.7526,P
USGS,1117350,12/8/2022,10:45,EST,5.75,1.7526,P
USGS,1117350,12/8/2022,11:00,EST,5.75,1.7526,P
USGS,1117350,12/8/2022,11:15,EST,5.75,1.7526,P
USGS,1117350,12/8/2022,11:30,EST,5.75,1.7526,P
USGS,1117350,12/8/2022,11:45,EST,5.75,1.7526,P
USGS,1117350,12/8/2022,12:00,EST,5.76,1.755648,P
USGS,1117350,12/8/2022,12:15,EST,5.76,1.755648,P
USGS,1117350,12/8/2022,12:30,EST,5.76,1.755648,P
USGS,1117350,12/8/2022,12:45,EST,5.76,1.755648,P
USGS,1117350,12/8/2022,13:00,EST,5.76,1.755648,P
USGS,1117350,12/8/2022,13:15,EST,5.76,1.755648,P
USGS,1117350,12/8/2022,13:30,EST,5.76,1.755648,P
USGS,1117350,12/8/2022,13:45,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,14:00,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,14:15,EST,5.76,1.755648,P
USGS,1117350,12/8/2022,14:30,EST,5.76,1.755648,P
USGS,1117350,12/8/2022,14:45,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,15:00,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,15:15,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,15:30,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,15:45,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,16:00,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,16:15,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,16:30,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,16:45,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,17:00,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,17:15,EST,5.78,1.761744,P
USGS,1117350,12/8/2022,17:30,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,17:45,EST,5.78,1.761744,P
USGS,1117350,12/8/2022,18:00,EST,5.78,1.761744,P
USGS,1117350,12/8/2022,18:15,EST,5.78,1.761744,P
USGS,1117350,12/8/2022,18:30,EST,5.78,1.761744,P
USGS,1117350,12/8/2022,18:45,EST,5.78,1.761744,P
USGS,1117350,12/8/2022,19:00,EST,5.79,1.764792,P
USGS,1117350,12/8/2022,19:15,EST,5.79,1.764792,P
USGS,1117350,12/8/2022,19:30,EST,5.79,1.764792,P
USGS,1117350,12/8/2022,19:45,EST,5.79,1.764792,P
USGS,1117350,12/8/2022,20:00,EST,5.78,1.761744,P
USGS,1117350,12/8/2022,20:15,EST,5.79,1.764792,P
USGS,1117350,12/8/2022,20:30,EST,5.78,1.761744,P
USGS,1117350,12/8/2022,20:45,EST,5.79,1.764792,P
USGS,1117350,12/8/2022,21:00,EST,5.78,1.761744,P
USGS,1117350,12/8/2022,21:15,EST,5.78,1.761744,P
USGS,1117350,12/8/2022,21:30,EST,5.78,1.761744,P
USGS,1117350,12/8/2022,21:45,EST,5.78,1.761744,P
USGS,1117350,12/8/2022,22:00,EST,5.78,1.761744,P
USGS,1117350,12/8/2022,22:15,EST,5.78,1.761744,P
USGS,1117350,12/8/2022,22:30,EST,5.78,1.761744,P
USGS,1117350,12/8/2022,22:45,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,23:00,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,23:15,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,23:30,EST,5.77,1.758696,P
USGS,1117350,12/8/2022,23:45,EST,5.76,1.755648,P
USGS,1117350,12/9/2022,0:00,EST,5.76,1.755648,P
USGS,1117350,12/9/2022,0:15,EST,5.77,1.758696,P
USGS,1117350,12/9/2022,0:30,EST,5.76,1.755648,P
USGS,1117350,12/9/2022,0:45,EST,5.76,1.755648,P
USGS,1117350,12/9/2022,1:00,EST,5.76,1.755648,P
USGS,1117350,12/9/2022,1:15,EST,5.76,1.755648,P
USGS,1117350,12/9/2022,1:30,EST,5.75,1.7526,P
USGS,1117350,12/9/2022,1:45,EST,5.75,1.7526,P
USGS,1117350,12/9/2022,2:00,EST,5.75,1.7526,P
USGS,1117350,12/9/2022,2:15,EST,5.75,1.7526,P
USGS,1117350,12/9/2022,2:30,EST,5.75,1.7526,P
USGS,1117350,12/9/2022,2:45,EST,5.75,1.7526,P
USGS,1117350,12/9/2022,3:00,EST,5.74,1.749552,P
USGS,1117350,12/9/2022,3:15,EST,5.74,1.749552,P
USGS,1117350,12/9/2022,3:30,EST,5.74,1.749552,P
USGS,1117350,12/9/2022,3:45,EST,5.74,1.749552,P
USGS,1117350,12/9/2022,4:00,EST,5.74,1.749552,P
USGS,1117350,12/9/2022,4:15,EST,5.73,1.746504,P
USGS,1117350,12/9/2022,4:30,EST,5.73,1.746504,P
USGS,1117350,12/9/2022,4:45,EST,5.73,1.746504,P
USGS,1117350,12/9/2022,5:00,EST,5.73,1.746504,P
USGS,1117350,12/9/2022,5:15,EST,5.73,1.746504,P
USGS,1117350,12/9/2022,5:30,EST,5.73,1.746504,P
USGS,1117350,12/9/2022,5:45,EST,5.73,1.746504,P
USGS,1117350,12/9/2022,6:00,EST,5.73,1.746504,P
USGS,1117350,12/9/2022,6:15,EST,5.73,1.746504,P
USGS,1117350,12/9/2022,6:30,EST,5.73,1.746504,P
USGS,1117350,12/9/2022,6:45,EST,5.73,1.746504,P
USGS,1117350,12/9/2022,7:00,EST,5.73,1.746504,P
USGS,1117350,12/9/2022,7:15,EST,5.72,1.743456,P
USGS,1117350,12/9/2022,7:30,EST,5.73,1.746504,P
USGS,1117350,12/9/2022,7:45,EST,5.72,1.743456,P
USGS,1117350,12/9/2022,8:00,EST,5.72,1.743456,P
USGS,1117350,12/9/2022,8:15,EST,5.72,1.743456,P
USGS,1117350,12/9/2022,8:30,EST,5.71,1.740408,P
USGS,1117350,12/9/2022,8:45,EST,5.71,1.740408,P
USGS,1117350,12/9/2022,9:00,EST,5.71,1.740408,P
USGS,1117350,12/9/2022,9:15,EST,5.71,1.740408,P
USGS,1117350,12/9/2022,9:30,EST,5.71,1.740408,P
USGS,1117350,12/9/2022,9:45,EST,5.7,1.73736,P
USGS,1117350,12/9/2022,10:00,EST,5.7,1.73736,P
USGS,1117350,12/9/2022,10:15,EST,5.7,1.73736,P
USGS,1117350,12/9/2022,10:30,EST,5.7,1.73736,P
USGS,1117350,12/9/2022,10:45,EST,5.7,1.73736,P
USGS,1117350,12/9/2022,11:00,EST,5.7,1.73736,P
USGS,1117350,12/9/2022,11:15,EST,5.69,1.734312,P
USGS,1117350,12/9/2022,11:30,EST,5.69,1.734312,P
USGS,1117350,12/9/2022,11:45,EST,5.69,1.734312,P
USGS,1117350,12/9/2022,12:00,EST,5.69,1.734312,P
USGS,1117350,12/9/2022,12:15,EST,5.68,1.731264,P
USGS,1117350,12/9/2022,12:30,EST,5.68,1.731264,P
USGS,1117350,12/9/2022,12:45,EST,5.67,1.728216,P
USGS,1117350,12/9/2022,13:00,EST,5.67,1.728216,P
USGS,1117350,12/9/2022,13:15,EST,5.67,1.728216,P
USGS,1117350,12/9/2022,13:30,EST,5.67,1.728216,P
USGS,1117350,12/9/2022,13:45,EST,5.66,1.725168,P
USGS,1117350,12/9/2022,14:00,EST,5.66,1.725168,P
USGS,1117350,12/9/2022,14:15,EST,5.66,1.725168,P
USGS,1117350,12/9/2022,14:30,EST,5.65,1.72212,P
USGS,1117350,12/9/2022,14:45,EST,5.65,1.72212,P
USGS,1117350,12/9/2022,15:00,EST,5.65,1.72212,P
USGS,1117350,12/9/2022,15:15,EST,5.64,1.719072,P
USGS,1117350,12/9/2022,15:30,EST,5.64,1.719072,P
USGS,1117350,12/9/2022,15:45,EST,5.64,1.719072,P
USGS,1117350,12/9/2022,16:00,EST,5.64,1.719072,P
USGS,1117350,12/9/2022,16:15,EST,5.64,1.719072,P
USGS,1117350,12/9/2022,16:30,EST,5.63,1.716024,P
USGS,1117350,12/9/2022,16:45,EST,5.63,1.716024,P
USGS,1117350,12/9/2022,17:00,EST,5.63,1.716024,P
USGS,1117350,12/9/2022,17:15,EST,5.63,1.716024,P
USGS,1117350,12/9/2022,17:30,EST,5.62,1.712976,P
USGS,1117350,12/9/2022,17:45,EST,5.62,1.712976,P
USGS,1117350,12/9/2022,18:00,EST,5.62,1.712976,P
USGS,1117350,12/9/2022,18:15,EST,5.62,1.712976,P
USGS,1117350,12/9/2022,18:30,EST,5.61,1.709928,P
USGS,1117350,12/9/2022,18:45,EST,5.61,1.709928,P
USGS,1117350,12/9/2022,19:00,EST,5.61,1.709928,P
USGS,1117350,12/9/2022,19:15,EST,5.61,1.709928,P
USGS,1117350,12/9/2022,19:30,EST,5.6,1.70688,P
USGS,1117350,12/9/2022,19:45,EST,5.6,1.70688,P
USGS,1117350,12/9/2022,20:00,EST,5.6,1.70688,P
USGS,1117350,12/9/2022,20:15,EST,5.6,1.70688,P
USGS,1117350,12/9/2022,20:30,EST,5.6,1.70688,P
USGS,1117350,12/9/2022,20:45,EST,5.59,1.703832,P
USGS,1117350,12/9/2022,21:00,EST,5.59,1.703832,P
USGS,1117350,12/9/2022,21:15,EST,5.59,1.703832,P
USGS,1117350,12/9/2022,21:30,EST,5.59,1.703832,P
USGS,1117350,12/9/2022,21:45,EST,5.59,1.703832,P
USGS,1117350,12/9/2022,22:00,EST,5.59,1.703832,P
USGS,1117350,12/9/2022,22:15,EST,5.58,1.700784,P
USGS,1117350,12/9/2022,22:30,EST,5.59,1.703832,P
USGS,1117350,12/9/2022,22:45,EST,5.58,1.700784,P
USGS,1117350,12/9/2022,23:00,EST,5.58,1.700784,P
USGS,1117350,12/9/2022,23:15,EST,5.58,1.700784,P
USGS,1117350,12/9/2022,23:30,EST,5.58,1.700784,P
USGS,1117350,12/9/2022,23:45,EST,5.58,1.700784,P
USGS,1117350,12/10/2022,0:00,EST,5.58,1.700784,P
USGS,1117350,12/10/2022,0:15,EST,5.58,1.700784,P
USGS,1117350,12/10/2022,0:30,EST,5.57,1.697736,P
USGS,1117350,12/10/2022,0:45,EST,5.57,1.697736,P
USGS,1117350,12/10/2022,1:00,EST,5.57,1.697736,P
USGS,1117350,12/10/2022,1:15,EST,5.57,1.697736,P
USGS,1117350,12/10/2022,1:30,EST,5.57,1.697736,P
USGS,1117350,12/10/2022,1:45,EST,5.57,1.697736,P
USGS,1117350,12/10/2022,2:00,EST,5.56,1.694688,P
USGS,1117350,12/10/2022,2:15,EST,5.57,1.697736,P
USGS,1117350,12/10/2022,2:30,EST,5.57,1.697736,P
USGS,1117350,12/10/2022,2:45,EST,5.56,1.694688,P
USGS,1117350,12/10/2022,3:00,EST,5.56,1.694688,P
USGS,1117350,12/10/2022,3:15,EST,5.56,1.694688,P
USGS,1117350,12/10/2022,3:30,EST,5.56,1.694688,P
USGS,1117350,12/10/2022,3:45,EST,5.56,1.694688,P
USGS,1117350,12/10/2022,4:00,EST,5.55,1.69164,P
USGS,1117350,12/10/2022,4:15,EST,5.55,1.69164,P
USGS,1117350,12/10/2022,4:30,EST,5.55,1.69164,P
USGS,1117350,12/10/2022,4:45,EST,5.55,1.69164,P
USGS,1117350,12/10/2022,5:00,EST,5.55,1.69164,P
USGS,1117350,12/10/2022,5:15,EST,5.55,1.69164,P
USGS,1117350,12/10/2022,5:30,EST,5.55,1.69164,P
USGS,1117350,12/10/2022,5:45,EST,5.55,1.69164,P
USGS,1117350,12/10/2022,6:00,EST,5.55,1.69164,P
USGS,1117350,12/10/2022,6:15,EST,5.55,1.69164,P
USGS,1117350,12/10/2022,6:30,EST,5.54,1.688592,P
USGS,1117350,12/10/2022,6:45,EST,5.54,1.688592,P
USGS,1117350,12/10/2022,7:00,EST,5.54,1.688592,P
USGS,1117350,12/10/2022,7:15,EST,5.54,1.688592,P
USGS,1117350,12/10/2022,7:30,EST,5.54,1.688592,P
USGS,1117350,12/10/2022,7:45,EST,5.54,1.688592,P
USGS,1117350,12/10/2022,8:00,EST,5.54,1.688592,P
USGS,1117350,12/10/2022,8:15,EST,5.54,1.688592,P
USGS,1117350,12/10/2022,8:30,EST,5.54,1.688592,P
USGS,1117350,12/10/2022,8:45,EST,5.54,1.688592,P
USGS,1117350,12/10/2022,9:00,EST,5.54,1.688592,P
USGS,1117350,12/10/2022,9:15,EST,5.54,1.688592,P
USGS,1117350,12/10/2022,9:30,EST,5.53,1.685544,P
USGS,1117350,12/10/2022,9:45,EST,5.53,1.685544,P
USGS,1117350,12/10/2022,10:00,EST,5.53,1.685544,P
USGS,1117350,12/10/2022,10:15,EST,5.53,1.685544,P
USGS,1117350,12/10/2022,10:30,EST,5.53,1.685544,P
USGS,1117350,12/10/2022,10:45,EST,5.53,1.685544,P
USGS,1117350,12/10/2022,11:00,EST,5.53,1.685544,P
USGS,1117350,12/10/2022,11:15,EST,5.52,1.682496,P
USGS,1117350,12/10/2022,11:30,EST,5.52,1.682496,P
USGS,1117350,12/10/2022,11:45,EST,5.52,1.682496,P
USGS,1117350,12/10/2022,12:00,EST,5.52,1.682496,P
USGS,1117350,12/10/2022,12:15,EST,5.52,1.682496,P
USGS,1117350,12/10/2022,12:30,EST,5.52,1.682496,P
USGS,1117350,12/10/2022,12:45,EST,5.52,1.682496,P
USGS,1117350,12/10/2022,13:00,EST,5.51,1.679448,P
USGS,1117350,12/10/2022,13:15,EST,5.51,1.679448,P
USGS,1117350,12/10/2022,13:30,EST,5.51,1.679448,P
USGS,1117350,12/10/2022,13:45,EST,5.51,1.679448,P
USGS,1117350,12/10/2022,14:00,EST,5.51,1.679448,P
USGS,1117350,12/10/2022,14:15,EST,5.5,1.6764,P
USGS,1117350,12/10/2022,14:30,EST,5.51,1.679448,P
USGS,1117350,12/10/2022,14:45,EST,5.51,1.679448,P
USGS,1117350,12/10/2022,15:00,EST,5.51,1.679448,P
USGS,1117350,12/10/2022,15:15,EST,5.5,1.6764,P
USGS,1117350,12/10/2022,15:30,EST,5.5,1.6764,P
USGS,1117350,12/10/2022,15:45,EST,5.5,1.6764,P
USGS,1117350,12/10/2022,16:00,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,16:15,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,16:30,EST,5.5,1.6764,P
USGS,1117350,12/10/2022,16:45,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,17:00,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,17:15,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,17:30,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,17:45,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,18:00,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,18:15,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,18:30,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,18:45,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,19:00,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,19:15,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,19:30,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,19:45,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,20:00,EST,5.49,1.673352,P
USGS,1117350,12/10/2022,20:15,EST,5.48,1.670304,P
USGS,1117350,12/10/2022,20:30,EST,5.48,1.670304,P
USGS,1117350,12/10/2022,20:45,EST,5.48,1.670304,P
USGS,1117350,12/10/2022,21:00,EST,5.48,1.670304,P
USGS,1117350,12/10/2022,21:15,EST,5.48,1.670304,P
USGS,1117350,12/10/2022,21:30,EST,5.48,1.670304,P
USGS,1117350,12/10/2022,21:45,EST,5.48,1.670304,P
USGS,1117350,12/10/2022,22:00,EST,5.47,1.667256,P
USGS,1117350,12/10/2022,22:15,EST,5.48,1.670304,P
USGS,1117350,12/10/2022,22:30,EST,5.47,1.667256,P
USGS,1117350,12/10/2022,22:45,EST,5.48,1.670304,P
USGS,1117350,12/10/2022,23:00,EST,5.47,1.667256,P
USGS,1117350,12/10/2022,23:15,EST,5.47,1.667256,P
USGS,1117350,12/10/2022,23:30,EST,5.47,1.667256,P
USGS,1117350,12/10/2022,23:45,EST,5.47,1.667256,P
USGS,1117350,12/11/2022,0:00,EST,5.47,1.667256,P
USGS,1117350,12/11/2022,0:15,EST,5.47,1.667256,P
USGS,1117350,12/11/2022,0:30,EST,5.47,1.667256,P
USGS,1117350,12/11/2022,0:45,EST,5.47,1.667256,P
USGS,1117350,12/11/2022,1:00,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,1:15,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,1:30,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,1:45,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,2:00,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,2:15,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,2:30,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,2:45,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,3:00,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,3:15,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,3:30,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,3:45,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,4:00,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,4:15,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,4:30,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,4:45,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,5:00,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,5:15,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,5:30,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,5:45,EST,5.46,1.664208,P
USGS,1117350,12/11/2022,6:00,EST,5.45,1.66116,P
USGS,1117350,12/11/2022,6:15,EST,5.45,1.66116,P
USGS,1117350,12/11/2022,6:30,EST,5.45,1.66116,P
USGS,1117350,12/11/2022,6:45,EST,5.45,1.66116,P
USGS,1117350,12/11/2022,7:00,EST,5.45,1.66116,P
USGS,1117350,12/11/2022,7:15,EST,5.45,1.66116,P
USGS,1117350,12/11/2022,7:30,EST,5.45,1.66116,P
USGS,1117350,12/11/2022,7:45,EST,5.45,1.66116,P
USGS,1117350,12/11/2022,8:00,EST,5.45,1.66116,P
USGS,1117350,12/11/2022,8:15,EST,5.45,1.66116,P
USGS,1117350,12/11/2022,8:30,EST,5.44,1.658112,P
USGS,1117350,12/11/2022,8:45,EST,5.45,1.66116,P
USGS,1117350,12/11/2022,9:00,EST,5.45,1.66116,P
USGS,1117350,12/11/2022,9:15,EST,5.44,1.658112,P
USGS,1117350,12/11/2022,9:30,EST,5.44,1.658112,P
USGS,1117350,12/11/2022,9:45,EST,5.44,1.658112,P
USGS,1117350,12/11/2022,10:00,EST,5.44,1.658112,P
USGS,1117350,12/11/2022,10:15,EST,5.44,1.658112,P
USGS,1117350,12/11/2022,10:30,EST,5.44,1.658112,P
USGS,1117350,12/11/2022,10:45,EST,5.43,1.655064,P
USGS,1117350,12/11/2022,11:00,EST,5.43,1.655064,P
USGS,1117350,12/11/2022,11:15,EST,5.43,1.655064,P
USGS,1117350,12/11/2022,11:30,EST,5.43,1.655064,P
USGS,1117350,12/11/2022,11:45,EST,5.42,1.652016,P
USGS,1117350,12/11/2022,12:00,EST,5.42,1.652016,P
USGS,1117350,12/11/2022,12:15,EST,5.42,1.652016,P
USGS,1117350,12/11/2022,12:30,EST,5.42,1.652016,P
USGS,1117350,12/11/2022,12:45,EST,5.42,1.652016,P
USGS,1117350,12/11/2022,13:00,EST,5.42,1.652016,P
USGS,1117350,12/11/2022,13:15,EST,5.42,1.652016,P
USGS,1117350,12/11/2022,13:30,EST,5.41,1.648968,P
USGS,1117350,12/11/2022,13:45,EST,5.41,1.648968,P
USGS,1117350,12/11/2022,14:00,EST,5.41,1.648968,P
USGS,1117350,12/11/2022,14:15,EST,5.41,1.648968,P
USGS,1117350,12/11/2022,14:30,EST,5.41,1.648968,P
USGS,1117350,12/11/2022,14:45,EST,5.41,1.648968,P
USGS,1117350,12/11/2022,15:00,EST,5.41,1.648968,P
USGS,1117350,12/11/2022,15:15,EST,5.41,1.648968,P
USGS,1117350,12/11/2022,15:30,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,15:45,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,16:00,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,16:15,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,16:30,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,16:45,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,17:00,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,17:15,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,17:30,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,17:45,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,18:00,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,18:15,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,18:30,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,18:45,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,19:00,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,19:15,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,19:30,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,19:45,EST,5.39,1.642872,P
USGS,1117350,12/11/2022,20:00,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,20:15,EST,5.39,1.642872,P
USGS,1117350,12/11/2022,20:30,EST,5.39,1.642872,P
USGS,1117350,12/11/2022,20:45,EST,5.39,1.642872,P
USGS,1117350,12/11/2022,21:00,EST,5.39,1.642872,P
USGS,1117350,12/11/2022,21:15,EST,5.39,1.642872,P
USGS,1117350,12/11/2022,21:30,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,21:45,EST,5.4,1.64592,P
USGS,1117350,12/11/2022,22:00,EST,5.39,1.642872,P
USGS,1117350,12/11/2022,22:15,EST,5.39,1.642872,P
USGS,1117350,12/11/2022,22:30,EST,5.39,1.642872,P
