Agency code,Site no.,Date,Time,Time Zone Code,,SW Level,SW Level Code
USGS,1118000,12/7/2022,13:45,EST,3.12,0.950976,A
USGS,1118000,12/7/2022,14:00,EST,3.13,0.954024,A
USGS,1118000,12/7/2022,14:15,EST,3.16,0.963168,A
USGS,1118000,12/7/2022,14:30,EST,3.17,0.966216,A
USGS,1118000,12/7/2022,14:45,EST,3.2,0.97536,A
USGS,1118000,12/7/2022,15:00,EST,3.24,0.987552,A
USGS,1118000,12/7/2022,15:15,EST,3.26,0.993648,A
USGS,1118000,12/7/2022,15:30,EST,3.3,1.00584,A
USGS,1118000,12/7/2022,15:45,EST,3.32,1.011936,A
USGS,1118000,12/7/2022,16:00,EST,3.36,1.024128,A
USGS,1118000,12/7/2022,16:15,EST,3.41,1.039368,A
USGS,1118000,12/7/2022,16:30,EST,3.42,1.042416,A
USGS,1118000,12/7/2022,16:45,EST,3.44,1.048512,A
USGS,1118000,12/7/2022,17:00,EST,3.48,1.060704,A
USGS,1118000,12/7/2022,17:15,EST,3.51,1.069848,A
USGS,1118000,12/7/2022,17:30,EST,3.53,1.075944,A
USGS,1118000,12/7/2022,17:45,EST,3.56,1.085088,A
USGS,1118000,12/7/2022,18:00,EST,3.57,1.088136,A
USGS,1118000,12/7/2022,18:15,EST,3.61,1.100328,A
USGS,1118000,12/7/2022,18:30,EST,3.64,1.109472,A
USGS,1118000,12/7/2022,18:45,EST,3.64,1.109472,A
USGS,1118000,12/7/2022,19:00,EST,3.67,1.118616,A
USGS,1118000,12/7/2022,19:15,EST,3.7,1.12776,A
USGS,1118000,12/7/2022,19:30,EST,3.71,1.130808,A
USGS,1118000,12/7/2022,19:45,EST,3.74,1.139952,A
USGS,1118000,12/7/2022,20:00,EST,3.75,1.143,A
USGS,1118000,12/7/2022,20:15,EST,3.77,1.149096,A
USGS,1118000,12/7/2022,20:30,EST,3.78,1.152144,A
USGS,1118000,12/7/2022,20:45,EST,3.8,1.15824,A
USGS,1118000,12/7/2022,21:00,EST,3.83,1.167384,A
USGS,1118000,12/7/2022,21:15,EST,3.83,1.167384,A
USGS,1118000,12/7/2022,21:30,EST,3.86,1.176528,A
USGS,1118000,12/7/2022,21:45,EST,3.86,1.176528,A
USGS,1118000,12/7/2022,22:00,EST,3.88,1.182624,A
USGS,1118000,12/7/2022,22:15,EST,3.9,1.18872,A
USGS,1118000,12/7/2022,22:30,EST,3.91,1.191768,A
USGS,1118000,12/7/2022,22:45,EST,3.91,1.191768,A
USGS,1118000,12/7/2022,23:00,EST,3.92,1.194816,A
USGS,1118000,12/7/2022,23:15,EST,3.94,1.200912,A
USGS,1118000,12/7/2022,23:30,EST,3.92,1.194816,A
USGS,1118000,12/7/2022,23:45,EST,3.95,1.20396,A
USGS,1118000,12/8/2022,0:00,EST,3.96,1.207008,A
USGS,1118000,12/8/2022,0:15,EST,3.99,1.216152,A
USGS,1118000,12/8/2022,0:30,EST,3.98,1.213104,A
USGS,1118000,12/8/2022,0:45,EST,3.99,1.216152,A
USGS,1118000,12/8/2022,1:00,EST,3.99,1.216152,A
USGS,1118000,12/8/2022,1:15,EST,4.03,1.228344,A
USGS,1118000,12/8/2022,1:30,EST,4.02,1.225296,A
USGS,1118000,12/8/2022,1:45,EST,4.07,1.240536,A
USGS,1118000,12/8/2022,2:00,EST,4.05,1.23444,A
USGS,1118000,12/8/2022,2:15,EST,4.09,1.246632,A
USGS,1118000,12/8/2022,2:30,EST,4.07,1.240536,A
USGS,1118000,12/8/2022,2:45,EST,4.09,1.246632,A
USGS,1118000,12/8/2022,3:00,EST,4.09,1.246632,A
USGS,1118000,12/8/2022,3:15,EST,4.11,1.252728,A
USGS,1118000,12/8/2022,3:30,EST,4.11,1.252728,A
USGS,1118000,12/8/2022,3:45,EST,4.08,1.243584,A
USGS,1118000,12/8/2022,4:00,EST,4.12,1.255776,A
USGS,1118000,12/8/2022,4:15,EST,4.14,1.261872,A
USGS,1118000,12/8/2022,4:30,EST,4.11,1.252728,A
USGS,1118000,12/8/2022,4:45,EST,4.14,1.261872,A
USGS,1118000,12/8/2022,5:00,EST,4.11,1.252728,A
USGS,1118000,12/8/2022,5:15,EST,4.13,1.258824,A
USGS,1118000,12/8/2022,5:30,EST,4.12,1.255776,A
USGS,1118000,12/8/2022,5:45,EST,4.11,1.252728,A
USGS,1118000,12/8/2022,6:00,EST,4.14,1.261872,A
USGS,1118000,12/8/2022,6:15,EST,4.12,1.255776,A
USGS,1118000,12/8/2022,6:30,EST,4.14,1.261872,A
USGS,1118000,12/8/2022,6:45,EST,4.13,1.258824,A
USGS,1118000,12/8/2022,7:00,EST,4.09,1.246632,A
USGS,1118000,12/8/2022,7:15,EST,4.08,1.243584,A
USGS,1118000,12/8/2022,7:30,EST,4.09,1.246632,A
USGS,1118000,12/8/2022,7:45,EST,4.09,1.246632,A
USGS,1118000,12/8/2022,8:00,EST,4.11,1.252728,A
USGS,1118000,12/8/2022,8:15,EST,4.08,1.243584,A
USGS,1118000,12/8/2022,8:30,EST,4.09,1.246632,A
USGS,1118000,12/8/2022,8:45,EST,4.07,1.240536,A
USGS,1118000,12/8/2022,9:00,EST,4.08,1.243584,A
USGS,1118000,12/8/2022,9:15,EST,4.07,1.240536,A
USGS,1118000,12/8/2022,9:30,EST,4.04,1.231392,A
USGS,1118000,12/8/2022,9:45,EST,4.04,1.231392,A
USGS,1118000,12/8/2022,10:00,EST,4.04,1.231392,A
USGS,1118000,12/8/2022,10:15,EST,4.03,1.228344,A
USGS,1118000,12/8/2022,10:30,EST,4.02,1.225296,A
USGS,1118000,12/8/2022,10:45,EST,4.02,1.225296,A
USGS,1118000,12/8/2022,11:00,EST,4.01,1.222248,A
USGS,1118000,12/8/2022,11:15,EST,4.01,1.222248,A
USGS,1118000,12/8/2022,11:30,EST,3.99,1.216152,A
USGS,1118000,12/8/2022,11:45,EST,3.98,1.213104,A
USGS,1118000,12/8/2022,12:00,EST,3.98,1.213104,A
USGS,1118000,12/8/2022,12:15,EST,3.98,1.213104,A
USGS,1118000,12/8/2022,12:30,EST,3.96,1.207008,A
USGS,1118000,12/8/2022,12:45,EST,3.93,1.197864,A
USGS,1118000,12/8/2022,13:00,EST,3.92,1.194816,A
USGS,1118000,12/8/2022,13:15,EST,3.94,1.200912,A
USGS,1118000,12/8/2022,13:30,EST,3.92,1.194816,A
USGS,1118000,12/8/2022,13:45,EST,3.88,1.182624,A
USGS,1118000,12/8/2022,14:00,EST,3.87,1.179576,A
USGS,1118000,12/8/2022,14:15,EST,3.88,1.182624,A
USGS,1118000,12/8/2022,14:30,EST,3.84,1.170432,A
USGS,1118000,12/8/2022,14:45,EST,3.85,1.17348,A
USGS,1118000,12/8/2022,15:00,EST,3.84,1.170432,A
USGS,1118000,12/8/2022,15:15,EST,3.83,1.167384,A
USGS,1118000,12/8/2022,15:30,EST,3.83,1.167384,A
USGS,1118000,12/8/2022,15:45,EST,3.81,1.161288,A
USGS,1118000,12/8/2022,16:00,EST,3.79,1.155192,A
USGS,1118000,12/8/2022,16:15,EST,3.79,1.155192,A
USGS,1118000,12/8/2022,16:30,EST,3.77,1.149096,A
USGS,1118000,12/8/2022,16:45,EST,3.76,1.146048,A
USGS,1118000,12/8/2022,17:00,EST,3.73,1.136904,A
USGS,1118000,12/8/2022,17:15,EST,3.74,1.139952,A
USGS,1118000,12/8/2022,17:30,EST,3.7,1.12776,A
USGS,1118000,12/8/2022,17:45,EST,3.72,1.133856,A
USGS,1118000,12/8/2022,18:00,EST,3.7,1.12776,A
USGS,1118000,12/8/2022,18:15,EST,3.69,1.124712,A
USGS,1118000,12/8/2022,18:30,EST,3.66,1.115568,A
USGS,1118000,12/8/2022,18:45,EST,3.66,1.115568,A
USGS,1118000,12/8/2022,19:00,EST,3.64,1.109472,A
USGS,1118000,12/8/2022,19:15,EST,3.64,1.109472,A
USGS,1118000,12/8/2022,19:30,EST,3.63,1.106424,A
USGS,1118000,12/8/2022,19:45,EST,3.62,1.103376,A
USGS,1118000,12/8/2022,20:00,EST,3.61,1.100328,A
USGS,1118000,12/8/2022,20:15,EST,3.6,1.09728,A
USGS,1118000,12/8/2022,20:30,EST,3.58,1.091184,A
USGS,1118000,12/8/2022,20:45,EST,3.58,1.091184,A
USGS,1118000,12/8/2022,21:00,EST,3.57,1.088136,A
USGS,1118000,12/8/2022,21:15,EST,3.57,1.088136,A
USGS,1118000,12/8/2022,21:30,EST,3.56,1.085088,A
USGS,1118000,12/8/2022,21:45,EST,3.55,1.08204,A
USGS,1118000,12/8/2022,22:00,EST,3.53,1.075944,A
USGS,1118000,12/8/2022,22:15,EST,3.51,1.069848,A
USGS,1118000,12/8/2022,22:30,EST,3.49,1.063752,A
USGS,1118000,12/8/2022,22:45,EST,3.5,1.0668,A
USGS,1118000,12/8/2022,23:00,EST,3.51,1.069848,A
USGS,1118000,12/8/2022,23:15,EST,3.48,1.060704,A
USGS,1118000,12/8/2022,23:30,EST,3.49,1.063752,A
USGS,1118000,12/8/2022,23:45,EST,3.47,1.057656,A
USGS,1118000,12/9/2022,0:00,EST,3.47,1.057656,A
USGS,1118000,12/9/2022,0:15,EST,3.43,1.045464,A
USGS,1118000,12/9/2022,0:30,EST,3.44,1.048512,A
USGS,1118000,12/9/2022,0:45,EST,3.43,1.045464,A
USGS,1118000,12/9/2022,1:00,EST,3.45,1.05156,A
USGS,1118000,12/9/2022,1:15,EST,3.43,1.045464,A
USGS,1118000,12/9/2022,1:30,EST,3.42,1.042416,A
USGS,1118000,12/9/2022,1:45,EST,3.42,1.042416,A
USGS,1118000,12/9/2022,2:00,EST,3.41,1.039368,A
USGS,1118000,12/9/2022,2:15,EST,3.41,1.039368,A
USGS,1118000,12/9/2022,2:30,EST,3.41,1.039368,A
USGS,1118000,12/9/2022,2:45,EST,3.39,1.033272,A
USGS,1118000,12/9/2022,3:00,EST,3.39,1.033272,A
USGS,1118000,12/9/2022,3:15,EST,3.37,1.027176,A
USGS,1118000,12/9/2022,3:30,EST,3.37,1.027176,A
USGS,1118000,12/9/2022,3:45,EST,3.37,1.027176,A
USGS,1118000,12/9/2022,4:00,EST,3.36,1.024128,A
USGS,1118000,12/9/2022,4:15,EST,3.35,1.02108,A
USGS,1118000,12/9/2022,4:30,EST,3.36,1.024128,A
USGS,1118000,12/9/2022,4:45,EST,3.37,1.027176,A
USGS,1118000,12/9/2022,5:00,EST,3.34,1.018032,A
USGS,1118000,12/9/2022,5:15,EST,3.35,1.02108,A
USGS,1118000,12/9/2022,5:30,EST,3.35,1.02108,A
USGS,1118000,12/9/2022,5:45,EST,3.33,1.014984,A
USGS,1118000,12/9/2022,6:00,EST,3.31,1.008888,A
USGS,1118000,12/9/2022,6:15,EST,3.31,1.008888,A
USGS,1118000,12/9/2022,6:30,EST,3.34,1.018032,A
USGS,1118000,12/9/2022,6:45,EST,3.32,1.011936,A
USGS,1118000,12/9/2022,7:00,EST,3.3,1.00584,A
USGS,1118000,12/9/2022,7:15,EST,3.32,1.011936,A
USGS,1118000,12/9/2022,7:30,EST,3.31,1.008888,A
USGS,1118000,12/9/2022,7:45,EST,3.29,1.002792,A
USGS,1118000,12/9/2022,8:00,EST,3.29,1.002792,A
USGS,1118000,12/9/2022,8:15,EST,3.29,1.002792,A
USGS,1118000,12/9/2022,8:30,EST,3.27,0.996696,A
USGS,1118000,12/9/2022,8:45,EST,3.27,0.996696,A
USGS,1118000,12/9/2022,9:00,EST,3.26,0.993648,A
USGS,1118000,12/9/2022,9:15,EST,3.25,0.9906,A
USGS,1118000,12/9/2022,9:30,EST,3.26,0.993648,A
USGS,1118000,12/9/2022,9:45,EST,3.25,0.9906,A
USGS,1118000,12/9/2022,10:00,EST,3.24,0.987552,A
USGS,1118000,12/9/2022,10:15,EST,3.25,0.9906,A
USGS,1118000,12/9/2022,10:30,EST,3.23,0.984504,A
USGS,1118000,12/9/2022,10:45,EST,3.25,0.9906,A
USGS,1118000,12/9/2022,11:00,EST,3.23,0.984504,A
USGS,1118000,12/9/2022,11:15,EST,3.25,0.9906,A
USGS,1118000,12/9/2022,11:30,EST,3.22,0.981456,A
USGS,1118000,12/9/2022,11:45,EST,3.22,0.981456,A
USGS,1118000,12/9/2022,12:00,EST,3.22,0.981456,A
USGS,1118000,12/9/2022,12:15,EST,3.22,0.981456,A
USGS,1118000,12/9/2022,12:30,EST,3.21,0.978408,A
USGS,1118000,12/9/2022,12:45,EST,3.21,0.978408,A
USGS,1118000,12/9/2022,13:00,EST,3.2,0.97536,A
USGS,1118000,12/9/2022,13:15,EST,3.18,0.969264,A
USGS,1118000,12/9/2022,13:30,EST,3.21,0.978408,A
USGS,1118000,12/9/2022,13:45,EST,3.2,0.97536,A
USGS,1118000,12/9/2022,14:00,EST,3.19,0.972312,A
USGS,1118000,12/9/2022,14:15,EST,3.17,0.966216,A
USGS,1118000,12/9/2022,14:30,EST,3.17,0.966216,A
USGS,1118000,12/9/2022,14:45,EST,3.18,0.969264,A
USGS,1118000,12/9/2022,15:00,EST,3.17,0.966216,A
USGS,1118000,12/9/2022,15:15,EST,3.16,0.963168,A
USGS,1118000,12/9/2022,15:30,EST,3.17,0.966216,A
USGS,1118000,12/9/2022,15:45,EST,3.16,0.963168,A
USGS,1118000,12/9/2022,16:00,EST,3.14,0.957072,A
USGS,1118000,12/9/2022,16:15,EST,3.15,0.96012,A
USGS,1118000,12/9/2022,16:30,EST,3.12,0.950976,A
USGS,1118000,12/9/2022,16:45,EST,3.13,0.954024,A
USGS,1118000,12/9/2022,17:00,EST,3.14,0.957072,A
USGS,1118000,12/9/2022,17:15,EST,3.12,0.950976,A
USGS,1118000,12/9/2022,17:30,EST,3.13,0.954024,A
USGS,1118000,12/9/2022,17:45,EST,3.12,0.950976,A
USGS,1118000,12/9/2022,18:00,EST,3.11,0.947928,A
USGS,1118000,12/9/2022,18:15,EST,3.13,0.954024,A
USGS,1118000,12/9/2022,18:30,EST,3.11,0.947928,A
USGS,1118000,12/9/2022,18:45,EST,3.1,0.94488,A
USGS,1118000,12/9/2022,19:00,EST,3.12,0.950976,A
USGS,1118000,12/9/2022,19:15,EST,3.11,0.947928,A
USGS,1118000,12/9/2022,19:30,EST,3.11,0.947928,A
USGS,1118000,12/9/2022,19:45,EST,3.11,0.947928,A
USGS,1118000,12/9/2022,20:00,EST,3.11,0.947928,A
USGS,1118000,12/9/2022,20:15,EST,3.11,0.947928,A
USGS,1118000,12/9/2022,20:30,EST,3.12,0.950976,A
USGS,1118000,12/9/2022,20:45,EST,3.1,0.94488,A
USGS,1118000,12/9/2022,21:00,EST,3.09,0.941832,A
USGS,1118000,12/9/2022,21:15,EST,3.11,0.947928,A
USGS,1118000,12/9/2022,21:30,EST,3.09,0.941832,A
USGS,1118000,12/9/2022,21:45,EST,3.1,0.94488,A
USGS,1118000,12/9/2022,22:00,EST,3.1,0.94488,A
USGS,1118000,12/9/2022,22:15,EST,3.1,0.94488,A
USGS,1118000,12/9/2022,22:30,EST,3.09,0.941832,A
USGS,1118000,12/9/2022,22:45,EST,3.1,0.94488,A
USGS,1118000,12/9/2022,23:00,EST,3.09,0.941832,A
USGS,1118000,12/9/2022,23:15,EST,3.08,0.938784,A
USGS,1118000,12/9/2022,23:30,EST,3.09,0.941832,A
USGS,1118000,12/9/2022,23:45,EST,3.09,0.941832,A
USGS,1118000,12/10/2022,0:00,EST,3.08,0.938784,A
USGS,1118000,12/10/2022,0:15,EST,3.08,0.938784,A
USGS,1118000,12/10/2022,0:30,EST,3.08,0.938784,A
USGS,1118000,12/10/2022,0:45,EST,3.08,0.938784,A
USGS,1118000,12/10/2022,1:00,EST,3.07,0.935736,A
USGS,1118000,12/10/2022,1:15,EST,3.07,0.935736,A
USGS,1118000,12/10/2022,1:30,EST,3.06,0.932688,A
USGS,1118000,12/10/2022,1:45,EST,3.06,0.932688,A
USGS,1118000,12/10/2022,2:00,EST,3.06,0.932688,A
USGS,1118000,12/10/2022,2:15,EST,3.07,0.935736,A
USGS,1118000,12/10/2022,2:30,EST,3.08,0.938784,A
USGS,1118000,12/10/2022,2:45,EST,3.05,0.92964,A
USGS,1118000,12/10/2022,3:00,EST,3.05,0.92964,A
USGS,1118000,12/10/2022,3:15,EST,3.06,0.932688,A
USGS,1118000,12/10/2022,3:30,EST,3.06,0.932688,A
USGS,1118000,12/10/2022,3:45,EST,3.05,0.92964,A
USGS,1118000,12/10/2022,4:00,EST,3.04,0.926592,A
USGS,1118000,12/10/2022,4:15,EST,3.05,0.92964,A
USGS,1118000,12/10/2022,4:30,EST,3.03,0.923544,A
USGS,1118000,12/10/2022,4:45,EST,3.05,0.92964,A
USGS,1118000,12/10/2022,5:00,EST,3.04,0.926592,A
USGS,1118000,12/10/2022,5:15,EST,3.03,0.923544,A
USGS,1118000,12/10/2022,5:30,EST,3.04,0.926592,A
USGS,1118000,12/10/2022,5:45,EST,3.02,0.920496,A
USGS,1118000,12/10/2022,6:00,EST,3.02,0.920496,A
USGS,1118000,12/10/2022,6:15,EST,3.03,0.923544,A
USGS,1118000,12/10/2022,6:30,EST,3.03,0.923544,A
USGS,1118000,12/10/2022,6:45,EST,3.02,0.920496,A
USGS,1118000,12/10/2022,7:00,EST,3.02,0.920496,A
USGS,1118000,12/10/2022,7:15,EST,3.03,0.923544,A
USGS,1118000,12/10/2022,7:30,EST,3.02,0.920496,A
USGS,1118000,12/10/2022,7:45,EST,3.01,0.917448,A
USGS,1118000,12/10/2022,8:00,EST,3.01,0.917448,A
USGS,1118000,12/10/2022,8:15,EST,3.01,0.917448,A
USGS,1118000,12/10/2022,8:30,EST,3.01,0.917448,A
USGS,1118000,12/10/2022,8:45,EST,3.02,0.920496,A
USGS,1118000,12/10/2022,9:00,EST,3,0.9144,A
USGS,1118000,12/10/2022,9:15,EST,3,0.9144,A
USGS,1118000,12/10/2022,9:30,EST,3,0.9144,A
USGS,1118000,12/10/2022,9:45,EST,3.02,0.920496,A
USGS,1118000,12/10/2022,10:00,EST,2.99,0.911352,A
USGS,1118000,12/10/2022,10:15,EST,3,0.9144,A
USGS,1118000,12/10/2022,10:30,EST,3.01,0.917448,A
USGS,1118000,12/10/2022,10:45,EST,2.99,0.911352,A
USGS,1118000,12/10/2022,11:00,EST,3,0.9144,A
USGS,1118000,12/10/2022,11:15,EST,3,0.9144,A
USGS,1118000,12/10/2022,11:30,EST,2.99,0.911352,A
USGS,1118000,12/10/2022,11:45,EST,2.99,0.911352,A
USGS,1118000,12/10/2022,12:00,EST,2.99,0.911352,A
USGS,1118000,12/10/2022,12:15,EST,2.99,0.911352,A
USGS,1118000,12/10/2022,12:30,EST,2.99,0.911352,A
USGS,1118000,12/10/2022,12:45,EST,2.97,0.905256,A
USGS,1118000,12/10/2022,13:00,EST,2.99,0.911352,A
USGS,1118000,12/10/2022,13:15,EST,2.97,0.905256,A
USGS,1118000,12/10/2022,13:30,EST,2.97,0.905256,A
USGS,1118000,12/10/2022,13:45,EST,2.97,0.905256,A
USGS,1118000,12/10/2022,14:00,EST,2.97,0.905256,A
USGS,1118000,12/10/2022,14:15,EST,2.97,0.905256,A
USGS,1118000,12/10/2022,14:30,EST,2.97,0.905256,A
USGS,1118000,12/10/2022,14:45,EST,2.97,0.905256,A
USGS,1118000,12/10/2022,15:00,EST,2.96,0.902208,A
USGS,1118000,12/10/2022,15:15,EST,2.97,0.905256,A
USGS,1118000,12/10/2022,15:30,EST,2.96,0.902208,A
USGS,1118000,12/10/2022,15:45,EST,2.96,0.902208,A
USGS,1118000,12/10/2022,16:00,EST,2.96,0.902208,A
USGS,1118000,12/10/2022,16:15,EST,2.95,0.89916,A
USGS,1118000,12/10/2022,16:30,EST,2.94,0.896112,A
USGS,1118000,12/10/2022,16:45,EST,2.95,0.89916,A
USGS,1118000,12/10/2022,17:00,EST,2.95,0.89916,A
USGS,1118000,12/10/2022,17:15,EST,2.94,0.896112,A
USGS,1118000,12/10/2022,17:30,EST,2.94,0.896112,A
USGS,1118000,12/10/2022,17:45,EST,2.93,0.893064,A
USGS,1118000,12/10/2022,18:00,EST,2.94,0.896112,A
USGS,1118000,12/10/2022,18:15,EST,2.93,0.893064,A
USGS,1118000,12/10/2022,18:30,EST,2.93,0.893064,A
USGS,1118000,12/10/2022,18:45,EST,2.93,0.893064,A
USGS,1118000,12/10/2022,19:00,EST,2.94,0.896112,A
USGS,1118000,12/10/2022,19:15,EST,2.93,0.893064,A
USGS,1118000,12/10/2022,19:30,EST,2.93,0.893064,A
USGS,1118000,12/10/2022,19:45,EST,2.93,0.893064,A
USGS,1118000,12/10/2022,20:00,EST,2.92,0.890016,A
USGS,1118000,12/10/2022,20:15,EST,2.93,0.893064,A
USGS,1118000,12/10/2022,20:30,EST,2.92,0.890016,A
USGS,1118000,12/10/2022,20:45,EST,2.93,0.893064,A
USGS,1118000,12/10/2022,21:00,EST,2.93,0.893064,A
USGS,1118000,12/10/2022,21:15,EST,2.91,0.886968,A
USGS,1118000,12/10/2022,21:30,EST,2.93,0.893064,A
USGS,1118000,12/10/2022,21:45,EST,2.91,0.886968,A
USGS,1118000,12/10/2022,22:00,EST,2.92,0.890016,A
USGS,1118000,12/10/2022,22:15,EST,2.91,0.886968,A
USGS,1118000,12/10/2022,22:30,EST,2.92,0.890016,A
USGS,1118000,12/10/2022,22:45,EST,2.91,0.886968,A
USGS,1118000,12/10/2022,23:00,EST,2.9,0.88392,A
USGS,1118000,12/10/2022,23:15,EST,2.9,0.88392,A
USGS,1118000,12/10/2022,23:30,EST,2.9,0.88392,A
USGS,1118000,12/10/2022,23:45,EST,2.9,0.88392,A
USGS,1118000,12/11/2022,0:00,EST,2.91,0.886968,A
USGS,1118000,12/11/2022,0:15,EST,2.91,0.886968,A
USGS,1118000,12/11/2022,0:30,EST,2.91,0.886968,A
USGS,1118000,12/11/2022,0:45,EST,2.9,0.88392,A
USGS,1118000,12/11/2022,1:00,EST,2.9,0.88392,A
USGS,1118000,12/11/2022,1:15,EST,2.89,0.880872,A
USGS,1118000,12/11/2022,1:30,EST,2.89,0.880872,A
USGS,1118000,12/11/2022,1:45,EST,2.9,0.88392,A
USGS,1118000,12/11/2022,2:00,EST,2.89,0.880872,A
USGS,1118000,12/11/2022,2:15,EST,2.89,0.880872,A
USGS,1118000,12/11/2022,2:30,EST,2.89,0.880872,A
USGS,1118000,12/11/2022,2:45,EST,2.89,0.880872,A
USGS,1118000,12/11/2022,3:00,EST,2.89,0.880872,A
USGS,1118000,12/11/2022,3:15,EST,2.89,0.880872,A
USGS,1118000,12/11/2022,3:30,EST,2.88,0.877824,A
USGS,1118000,12/11/2022,3:45,EST,2.88,0.877824,A
USGS,1118000,12/11/2022,4:00,EST,2.88,0.877824,A
USGS,1118000,12/11/2022,4:15,EST,2.88,0.877824,A
USGS,1118000,12/11/2022,4:30,EST,2.89,0.880872,A
USGS,1118000,12/11/2022,4:45,EST,2.88,0.877824,A
USGS,1118000,12/11/2022,5:00,EST,2.89,0.880872,A
USGS,1118000,12/11/2022,5:15,EST,2.88,0.877824,A
USGS,1118000,12/11/2022,5:30,EST,2.88,0.877824,A
USGS,1118000,12/11/2022,5:45,EST,2.87,0.874776,A
USGS,1118000,12/11/2022,6:00,EST,2.88,0.877824,A
USGS,1118000,12/11/2022,6:15,EST,2.87,0.874776,A
USGS,1118000,12/11/2022,6:30,EST,2.87,0.874776,A
USGS,1118000,12/11/2022,6:45,EST,2.87,0.874776,A
USGS,1118000,12/11/2022,7:00,EST,2.87,0.874776,A
USGS,1118000,12/11/2022,7:15,EST,2.87,0.874776,A
USGS,1118000,12/11/2022,7:30,EST,2.87,0.874776,A
USGS,1118000,12/11/2022,7:45,EST,2.86,0.871728,A
USGS,1118000,12/11/2022,8:00,EST,2.87,0.874776,A
USGS,1118000,12/11/2022,8:15,EST,2.86,0.871728,A
USGS,1118000,12/11/2022,8:30,EST,2.87,0.874776,A
USGS,1118000,12/11/2022,8:45,EST,2.87,0.874776,A
USGS,1118000,12/11/2022,9:00,EST,2.85,0.86868,A
USGS,1118000,12/11/2022,9:15,EST,2.85,0.86868,A
USGS,1118000,12/11/2022,9:30,EST,2.86,0.871728,A
USGS,1118000,12/11/2022,9:45,EST,2.86,0.871728,A
USGS,1118000,12/11/2022,10:00,EST,2.85,0.86868,A
USGS,1118000,12/11/2022,10:15,EST,2.86,0.871728,A
USGS,1118000,12/11/2022,10:30,EST,2.86,0.871728,A
USGS,1118000,12/11/2022,10:45,EST,2.85,0.86868,A
USGS,1118000,12/11/2022,11:00,EST,2.86,0.871728,A
USGS,1118000,12/11/2022,11:15,EST,2.85,0.86868,A
USGS,1118000,12/11/2022,11:30,EST,2.86,0.871728,A
USGS,1118000,12/11/2022,11:45,EST,2.85,0.86868,A
USGS,1118000,12/11/2022,12:00,EST,2.84,0.865632,A
USGS,1118000,12/11/2022,12:15,EST,2.85,0.86868,A
USGS,1118000,12/11/2022,12:30,EST,2.85,0.86868,A
USGS,1118000,12/11/2022,12:45,EST,2.85,0.86868,A
USGS,1118000,12/11/2022,13:00,EST,2.85,0.86868,A
USGS,1118000,12/11/2022,13:15,EST,2.85,0.86868,A
USGS,1118000,12/11/2022,13:30,EST,2.85,0.86868,A
USGS,1118000,12/11/2022,13:45,EST,2.84,0.865632,A
USGS,1118000,12/11/2022,14:00,EST,2.84,0.865632,A
USGS,1118000,12/11/2022,14:15,EST,2.84,0.865632,A
USGS,1118000,12/11/2022,14:30,EST,2.84,0.865632,A
USGS,1118000,12/11/2022,14:45,EST,2.84,0.865632,A
USGS,1118000,12/11/2022,15:00,EST,2.83,0.862584,A
USGS,1118000,12/11/2022,15:15,EST,2.83,0.862584,A
USGS,1118000,12/11/2022,15:30,EST,2.83,0.862584,A
USGS,1118000,12/11/2022,15:45,EST,2.83,0.862584,A
USGS,1118000,12/11/2022,16:00,EST,2.83,0.862584,A
USGS,1118000,12/11/2022,16:15,EST,2.82,0.859536,A
USGS,1118000,12/11/2022,16:30,EST,2.83,0.862584,A
USGS,1118000,12/11/2022,16:45,EST,2.83,0.862584,A
USGS,1118000,12/11/2022,17:00,EST,2.83,0.862584,A
USGS,1118000,12/11/2022,17:15,EST,2.83,0.862584,A
USGS,1118000,12/11/2022,17:30,EST,2.83,0.862584,A
USGS,1118000,12/11/2022,17:45,EST,2.82,0.859536,A
USGS,1118000,12/11/2022,18:00,EST,2.82,0.859536,A
USGS,1118000,12/11/2022,18:15,EST,2.82,0.859536,A
USGS,1118000,12/11/2022,18:30,EST,2.82,0.859536,A
USGS,1118000,12/11/2022,18:45,EST,2.82,0.859536,A
USGS,1118000,12/11/2022,19:00,EST,2.81,0.856488,A
USGS,1118000,12/11/2022,19:15,EST,2.82,0.859536,A
USGS,1118000,12/11/2022,19:30,EST,2.82,0.859536,A
USGS,1118000,12/11/2022,19:45,EST,2.81,0.856488,A
USGS,1118000,12/11/2022,20:00,EST,2.82,0.859536,A
USGS,1118000,12/11/2022,20:15,EST,2.82,0.859536,A
USGS,1118000,12/11/2022,20:30,EST,2.82,0.859536,A
USGS,1118000,12/11/2022,20:45,EST,2.82,0.859536,A
USGS,1118000,12/11/2022,21:00,EST,2.82,0.859536,A
USGS,1118000,12/11/2022,21:15,EST,2.81,0.856488,A
USGS,1118000,12/11/2022,21:30,EST,2.81,0.856488,A
USGS,1118000,12/11/2022,21:45,EST,2.81,0.856488,A
USGS,1118000,12/11/2022,22:00,EST,2.81,0.856488,A
USGS,1118000,12/11/2022,22:15,EST,2.82,0.859536,A
USGS,1118000,12/11/2022,22:30,EST,2.81,0.856488,A
USGS,1118000,12/11/2022,22:45,EST,2.8,0.85344,A
USGS,1118000,12/11/2022,23:00,EST,2.81,0.856488,A
USGS,1118000,12/11/2022,23:15,EST,2.81,0.856488,A
